,log2FC,padj
LOC_Os07g06470,-5.903401513,0.048219086
LOC_Os07g18710,-5.903401513,0.048219086
LOC_Os07g46360,-5.903401513,0.048219086
LOC_Os08g09430,-5.903401513,0.048219086
LOC_Os08g12100,-5.903401513,0.048219086
LOC_Os08g41489,-5.903401513,0.048219086
LOC_Os09g15350,-5.903401513,0.048219086
LOC_Os09g33460,-5.903401513,0.048219086
LOC_Os10g35230,-5.903401513,0.048219086
LOC_Os12g06560,-5.903401513,0.048219086
LOC_Os09g15644,-5.98013488,0.032764251
LOC_Os11g04840,-5.98013488,0.032764251
LOC_Os11g10870,-5.98013488,0.032764251
LOC_Os12g19090,-5.98013488,0.032764251
LOC_Os01g04230,-6.052992276,0.032764251
LOC_Os01g47920,-6.052992276,0.032764251
LOC_Os01g52020,-6.052992276,0.032764251
LOC_Os04g28860,-6.052992276,0.032764251
LOC_Os06g06610,-6.052992276,0.032764251
LOC_Os08g05900,-6.052992276,0.032764251
LOC_Os08g17180,-6.052992276,0.032764251
LOC_Os08g44760,-6.052992276,0.032764251
LOC_Os09g11680,-6.052992276,0.032764251
LOC_Os09g34200,-6.052992276,0.032764251
LOC_Os10g34890,-6.052992276,0.032764251
LOC_Os12g08564,-6.052992276,0.032764251
LOC_Os09g36690,-6.122346513,0.02277515
LOC_Os03g49190,-6.188519071,0.02277515
LOC_Os04g23660,-6.188519071,0.02277515
LOC_Os04g47020,-6.188519071,0.02277515
LOC_Os05g04720,-6.188519071,0.02277515
LOC_Os06g15630,-6.188519071,0.02277515
LOC_Os06g29760,-6.188519071,0.02277515
LOC_Os08g14340,-6.188519071,0.02277515
LOC_Os11g10740,-6.188519071,0.02277515
LOC_Os12g05320,-6.188519071,0.02277515
LOC_Os01g52690,-6.251789116,0.02277515
LOC_Os04g35020,-6.251789116,0.02277515
LOC_Os05g28830,-6.251789116,0.02277515
LOC_Os06g26270,-6.312400608,0.016154467
LOC_Os07g03440,-6.312400608,0.016154467
LOC_Os10g12480,-6.312400608,0.016154467
LOC_Os11g05490,-6.312400608,0.016154467
LOC_Os02g19680,-6.370567987,0.016154467
LOC_Os10g24954,-6.370567987,0.016154467
LOC_Os12g10280,-6.370567987,0.016154467
LOC_Os08g40020,-6.426480751,0.011667115
LOC_Os10g04120,-6.426480751,0.011667115
LOC_Os10g29850,-6.426480751,0.011667115
LOC_Os12g13100,-6.426480751,0.011667115
LOC_Os03g28100,-6.532197385,0.011667115
LOC_Os06g36000,-6.532197385,0.011667115
LOC_Os09g09820,-6.532197385,0.011667115
LOC_Os10g16790,-6.630693491,0.008564159
LOC_Os09g03690,-6.72289266,0.006379424
LOC_Os11g16530,-6.72289266,0.006379424
LOC_Os12g42220,-6.72289266,0.006379424
LOC_Os01g46950,-6.809551875,0.00481584
LOC_Os08g41580,-6.809551875,0.00481584
LOC_Os02g44480,-6.851004529,0.00481584
LOC_Os11g33970,-6.851004529,0.00481584
LOC_Os03g46040,-6.891299324,0.003680029
LOC_Os07g38930,-6.891299324,0.003680029
LOC_Os01g62600,-6.930499189,0.003680029
LOC_Os01g26174,-6.968662058,0.003680029
LOC_Os01g26370,-6.968662058,0.003680029
LOC_Os11g37330,-6.968662058,0.003680029
LOC_Os11g38210,-7.303295347,0.001391155
LOC_Os06g08610,-7.574738145,0.0004943
LOC_Os06g04090,-7.716047524,0.000341383
