,log2FC,padj
LOC_Os11g03590,2.532941088,0.026707832
LOC_Os07g40120,2.532520991,0.042028125
LOC_Os09g21450,2.532520991,0.042028125
LOC_Os04g16822,2.532409717,0.005691432
LOC_Os06g50130,2.531705414,0.005660364
LOC_Os10g25090,2.523213396,0.005395423
LOC_Os01g52690,2.522563266,0.012953693
LOC_Os02g51570,2.520348223,0.005942484
LOC_Os01g26390,2.518750213,0.013478912
LOC_Os01g60800,2.516564182,0.014138806
LOC_Os05g11820,2.515254822,0.018852638
LOC_Os04g15580,2.513023309,0.004770417
LOC_Os04g16824,2.507734375,0.006182826
LOC_Os08g37580,2.506036518,0.012941629
LOC_Os05g11064,2.504840471,0.034088492
LOC_Os08g15268,2.502423787,0.006158663
LOC_Os01g12220,2.498469516,0.015540812
LOC_Os04g19260,2.497786431,0.007573666
LOC_Os05g01630,2.49709953,0.049219036
LOC_Os06g44040,2.49709953,0.049219036
LOC_Os10g35750,2.49709953,0.049219036
LOC_Os10g38140,2.49709953,0.049219036
LOC_Os02g05890,2.489298198,0.007851492
LOC_Os01g04300,2.485880661,0.018080005
LOC_Os03g16290,2.485880661,0.018080005
LOC_Os03g51984,2.485880661,0.018080005
LOC_Os06g33520,2.483187587,0.008897012
LOC_Os09g32500,2.481770158,0.010118736
LOC_Os03g46100,2.479102795,0.005046443
LOC_Os04g58050,2.475829782,0.038983062
LOC_Os01g43740,2.474579574,0.00534667
LOC_Os12g19470,2.4738511,0.005239039
LOC_Os04g59330,2.471378269,0.011072497
LOC_Os05g49060,2.464093672,0.0059751
LOC_Os01g65480,2.46193489,0.012211177
LOC_Os09g32550,2.461747551,0.013991958
LOC_Os04g54280,2.461584769,0.017104955
LOC_Os09g34920,2.461584769,0.017104955
LOC_Os05g48900,2.458494001,0.008501889
LOC_Os10g15300,2.452237168,0.008773956
LOC_Os12g31460,2.449783598,0.01069186
LOC_Os01g54620,2.443762648,0.006623182
LOC_Os05g48270,2.44186433,0.019298276
LOC_Os11g25260,2.438526358,0.008856291
LOC_Os01g56620,2.436147704,0.036013059
LOC_Os03g48040,2.433018302,0.008376581
LOC_Os06g49350,2.431947053,0.010310228
LOC_Os05g46520,2.428151421,0.006963148
LOC_Os11g32500,2.4278882,0.009125843
LOC_Os12g38750,2.427284998,0.015534855
LOC_Os02g35700,2.42379915,0.014824518
LOC_Os01g57560,2.421600386,0.00807561
LOC_Os09g25490,2.420808296,0.006604663
LOC_Os04g24220,2.412417983,0.008289427
LOC_Os11g13810,2.410992372,0.006642368
LOC_Os10g03660,2.410894507,0.023136836
LOC_Os07g33660,2.406270727,0.0106124
LOC_Os02g56340,2.402384261,0.036013059
LOC_Os03g56900,2.402248615,0.017478245
LOC_Os05g40260,2.402202506,0.012553876
LOC_Os07g10850,2.401255859,0.012610629
LOC_Os09g33550,2.399862432,0.007411319
LOC_Os01g14670,2.39002448,0.010302784
LOC_Os04g16080,2.384923126,0.02308602
LOC_Os11g29520,2.384859674,0.020808432
LOC_Os11g02450,2.38462187,0.013920106
LOC_Os09g36930,2.383383808,0.007111385
LOC_Os04g54240,2.373283557,0.015470278
LOC_Os11g44780,2.372433138,0.01617267
LOC_Os01g46370,2.370771052,0.034088492
LOC_Os07g20100,2.365023444,0.020808432
LOC_Os09g06560,2.365023444,0.020808432
LOC_Os06g49160,2.364774029,0.008633473
LOC_Os02g58520,2.358647003,0.0262636
LOC_Os10g39710,2.358647003,0.0262636
LOC_Os07g30670,2.350251827,0.011127907
LOC_Os06g35050,2.346711752,0.015398876
LOC_Os03g18900,2.344910671,0.023000594
LOC_Os04g39280,2.339287123,0.025843036
LOC_Os02g46970,2.333740207,0.014638059
LOC_Os07g26760,2.332390215,0.049219036
LOC_Os04g55690,2.33119305,0.022901344
LOC_Os10g30150,2.330871732,0.009388581
LOC_Os04g16842,2.330457213,0.013926132
LOC_Os10g41870,2.315916109,0.025843036
LOC_Os01g71330,2.315455527,0.01306317
LOC_Os09g07820,2.315291532,0.024549514
LOC_Os09g19980,2.313483141,0.015120243
LOC_Os06g51460,2.311536793,0.014140051
LOC_Os06g04150,2.310912441,0.021003933
LOC_Os09g28580,2.309486625,0.031346675
LOC_Os08g02300,2.304436014,0.029884417
LOC_Os07g03130,2.303453224,0.022798603
LOC_Os12g05290,2.298934421,0.013926132
LOC_Os01g65130,2.297878793,0.017968629
LOC_Os03g46600,2.294308303,0.025121187
LOC_Os09g30170,2.292160252,0.028984011
LOC_Os09g26370,2.290117337,0.010853726
LOC_Os01g18744,2.282833188,0.028229227
LOC_Os02g39880,2.282833188,0.028229227
LOC_Os01g01280,2.27882601,0.021048068
LOC_Os06g17900,2.274979708,0.022600656
LOC_Os01g34610,2.274182337,0.014694963
LOC_Os04g40630,2.274182337,0.014694963
LOC_Os01g31940,2.269598087,0.024818572
LOC_Os01g65140,2.269598087,0.024818572
LOC_Os02g29464,2.268602698,0.015120243
LOC_Os07g33650,2.266978701,0.013408815
LOC_Os03g52630,2.261326092,0.011085781
LOC_Os06g48160,2.248108181,0.034088492
LOC_Os09g26200,2.248108181,0.034088492
LOC_Os02g27592,2.243935698,0.020040916
LOC_Os05g22722,2.242486935,0.016587537
LOC_Os02g51450,2.239912757,0.031346675
LOC_Os04g09604,2.237882819,0.016515886
LOC_Os04g09654,2.23157904,0.024309658
LOC_Os04g08190,2.22661078,0.022198381
LOC_Os03g16050,2.225670987,0.015272692
LOC_Os07g35480,2.22206997,0.013442089
LOC_Os05g49920,2.221880739,0.016455039
LOC_Os06g28950,2.220582944,0.014716099
LOC_Os03g59030,2.219097492,0.038983062
LOC_Os10g40650,2.218750147,0.046781564
LOC_Os03g28170,2.218451422,0.032569892
LOC_Os09g32250,2.217583208,0.030342931
LOC_Os09g39034,2.216917355,0.03039573
LOC_Os09g24402,2.216136038,0.022198381
LOC_Os06g23360,2.208422544,0.017300635
LOC_Os11g41540,2.206517237,0.022072778
LOC_Os09g10760,2.20407241,0.012238257
LOC_Os11g45090,2.200119288,0.033908436
LOC_Os03g54040,2.199406957,0.029505815
LOC_Os05g22990,2.199406957,0.029505815
LOC_Os07g06410,2.197746978,0.030342931
LOC_Os10g02490,2.196771907,0.040683222
LOC_Os01g56260,2.195676179,0.034864293
LOC_Os01g64920,2.195676179,0.034864293
LOC_Os02g46850,2.195676179,0.034864293
LOC_Os05g31570,2.195676179,0.034864293
LOC_Os02g57980,2.195463951,0.018152184
LOC_Os10g29240,2.193020512,0.036672434
LOC_Os02g21640,2.189491444,0.038983062
LOC_Os08g41090,2.184190219,0.018307315
LOC_Os07g41320,2.184144919,0.014185139
LOC_Os01g70200,2.183101743,0.018873064
LOC_Os01g02139,2.182889057,0.033908436
LOC_Os12g39380,2.179018675,0.023902235
LOC_Os07g07520,2.178587401,0.020983402
LOC_Os03g18360,2.17847781,0.013274189
LOC_Os05g45210,2.177703491,0.013369815
LOC_Os04g33260,2.170783368,0.014578275
LOC_Os03g48030,2.170282333,0.043342751
LOC_Os07g32590,2.168396691,0.016976139
LOC_Os07g36710,2.167688482,0.031233847
LOC_Os09g32080,2.163170479,0.01844333
LOC_Os03g06360,2.160453359,0.013342445
LOC_Os01g62360,2.153851476,0.044985511
LOC_Os01g38580,2.153390048,0.01452064
LOC_Os10g01044,2.148089588,0.020261462
LOC_Os02g15740,2.147046031,0.013896928
LOC_Os07g45060,2.144912292,0.020974029
LOC_Os07g07150,2.144427544,0.035233806
LOC_Os01g01670,2.142468942,0.022072778
LOC_Os02g40454,2.140773008,0.041376294
LOC_Os11g20689,2.140773008,0.041376294
LOC_Os10g30550,2.140602781,0.027608938
LOC_Os04g59420,2.137124196,0.01630769
LOC_Os03g05220,2.13190273,0.044985511
LOC_Os09g24416,2.130617533,0.019067196
LOC_Os05g30220,2.125625405,0.035233806
LOC_Os12g03700,2.125625405,0.035233806
LOC_Os08g33820,2.117998042,0.014650051
LOC_Os11g26990,2.117122553,0.015435704
LOC_Os04g33630,2.115394907,0.019849964
LOC_Os05g27100,2.111576742,0.022702637
LOC_Os02g19950,2.109614898,0.049814168
LOC_Os03g06940,2.109024416,0.035422422
LOC_Os01g57946,2.108243709,0.023509308
LOC_Os12g38440,2.105858337,0.02401907
LOC_Os05g49220,2.105067489,0.032316502
LOC_Os08g23280,2.102913305,0.043342751
LOC_Os05g04720,2.099164611,0.036847945
LOC_Os03g52130,2.099105666,0.027608938
LOC_Os08g30490,2.097955782,0.039579885
LOC_Os01g64250,2.097002814,0.033199284
LOC_Os09g26004,2.094608083,0.024344219
LOC_Os09g37620,2.091625647,0.031939616
LOC_Os11g03580,2.090240424,0.022043478
LOC_Os05g45930,2.087269637,0.038568237
LOC_Os07g48330,2.086562019,0.046781564
LOC_Os01g40710,2.08514857,0.017345211
LOC_Os06g44034,2.084121247,0.018742257
LOC_Os03g10650,2.082719698,0.016763064
LOC_Os08g15258,2.079126375,0.034433792
LOC_Os09g25620,2.075640947,0.033491172
LOC_Os01g58444,2.075406226,0.02005659
LOC_Os04g38600,2.073329041,0.01732717
LOC_Os07g20135,2.072636291,0.044985511
LOC_Os11g03200,2.072583488,0.03679012
LOC_Os02g34840,2.068065375,0.031547384
LOC_Os05g33280,2.063988684,0.020770549
LOC_Os02g14929,2.063281777,0.03557298
LOC_Os06g21110,2.06309185,0.026578631
LOC_Os10g38080,2.062837398,0.022768868
LOC_Os09g27970,2.0594487,0.019408308
LOC_Os02g42620,2.054194859,0.048450223
LOC_Os04g16830,2.054070484,0.027179317
LOC_Os01g61320,2.050916724,0.022545147
LOC_Os12g07370,2.048667003,0.034222603
LOC_Os10g21360,2.047866219,0.04226773
LOC_Os01g48850,2.047648178,0.035597747
LOC_Os06g41880,2.045547548,0.043643943
LOC_Os05g32710,2.043630529,0.019663058
LOC_Os01g12440,2.041962093,0.039579885
LOC_Os01g65550,2.041962093,0.039579885
LOC_Os11g19149,2.040547423,0.038031097
LOC_Os05g35460,2.040475584,0.022755541
LOC_Os12g17320,2.039179107,0.021493745
LOC_Os08g06380,2.038526641,0.027927152
LOC_Os02g36850,2.038241196,0.037803841
LOC_Os10g10030,2.038241196,0.037803841
LOC_Os09g32270,2.036441109,0.035597747
LOC_Os10g22590,2.031986252,0.028556473
LOC_Os02g07800,2.027753446,0.046377407
LOC_Os03g17174,2.027753446,0.046377407
LOC_Os02g42220,2.027646112,0.021845198
LOC_Os09g10910,2.027223049,0.043643943
LOC_Os10g38276,2.026779923,0.041421069
LOC_Os04g16838,2.02580142,0.039161722
LOC_Os01g73310,2.025339214,0.036627028
LOC_Os04g16782,2.024817898,0.029739125
LOC_Os08g42440,2.024481199,0.02303688
LOC_Os08g25734,2.022948918,0.020940146
LOC_Os07g48680,2.020222745,0.027454964
LOC_Os07g32880,2.018512952,0.021022503
LOC_Os03g13030,2.018432073,0.049511261
LOC_Os11g36830,2.017285738,0.028716875
LOC_Os10g30560,2.014185475,0.036545084
LOC_Os01g45530,2.010676636,0.042613565
LOC_Os04g56970,2.010306763,0.027821102
LOC_Os04g53050,2.009753049,0.044849939
LOC_Os05g04070,2.009753049,0.044849939
LOC_Os10g12480,2.009753049,0.044849939
LOC_Os11g02080,2.009753049,0.044849939
LOC_Os01g40870,2.007643311,0.034582188
LOC_Os03g64050,2.007356309,0.046377407
LOC_Os08g34984,2.006161533,0.024252946
LOC_Os07g41360,2.003316146,0.038514034
LOC_Os06g15330,2.003273327,0.023767483
LOC_Os01g13030,2.002041222,0.028437202
LOC_Os02g57590,2.000578022,0.024782733
LOC_Os06g22810,1.999679817,0.027064996
LOC_Os05g38470,1.994775758,0.045915158
LOC_Os11g44330,1.994775758,0.045915158
LOC_Os07g23244,1.990721416,0.039742006
LOC_Os11g11990,1.99039403,0.038031097
LOC_Os07g42440,1.989814853,0.031930781
LOC_Os07g47640,1.989611801,0.022457568
LOC_Os02g03050,1.988884548,0.041144837
LOC_Os12g16410,1.98759766,0.034881586
LOC_Os03g15630,1.976525378,0.043639988
LOC_Os07g48200,1.975679145,0.0232216
LOC_Os05g35470,1.97526034,0.026457645
LOC_Os01g18320,1.975084316,0.048605977
LOC_Os01g57956,1.974251549,0.034133397
LOC_Os02g57530,1.972816307,0.034690189
LOC_Os12g06650,1.972816307,0.034690189
LOC_Os01g09860,1.972675683,0.029350994
LOC_Os06g49300,1.972502746,0.042613565
LOC_Os01g50849,1.971837017,0.033626782
LOC_Os09g24408,1.969150082,0.02827438
LOC_Os05g43760,1.967306505,0.042018839
LOC_Os06g34070,1.96487347,0.033832826
LOC_Os06g51470,1.963524986,0.029127157
LOC_Os02g45460,1.962065628,0.034225993
LOC_Os01g32439,1.958186,0.033832826
LOC_Os04g35600,1.957432445,0.048605977
LOC_Os12g13290,1.956144366,0.025947877
LOC_Os05g22894,1.956094318,0.034369914
LOC_Os03g28270,1.951492712,0.04686269
LOC_Os08g06420,1.951492712,0.04686269
LOC_Os05g32110,1.951471952,0.034881586
LOC_Os02g15660,1.950450651,0.025965012
LOC_Os01g71670,1.946192554,0.031491577
LOC_Os08g42100,1.945589463,0.025658311
LOC_Os10g21356,1.945576116,0.02957061
LOC_Os09g27700,1.943948243,0.029127157
LOC_Os01g43120,1.943753734,0.025190344
LOC_Os05g37930,1.943505293,0.044445535
LOC_Os10g35050,1.941117188,0.02575383
LOC_Os03g04660,1.93762133,0.032692914
LOC_Os08g28030,1.937427082,0.041406814
LOC_Os03g18620,1.936322193,0.045187007
ChrSy.fgenesh.gene.28,1.934906957,0.026236397
LOC_Os01g36240,1.933348477,0.029168299
LOC_Os01g18050,1.931957653,0.02607882
LOC_Os01g71340,1.931574044,0.030425725
LOC_Os01g69060,1.929821858,0.038514034
LOC_Os08g38910,1.92964254,0.028189801
LOC_Os03g29810,1.922484379,0.038760215
LOC_Os01g33420,1.916265133,0.026984274
LOC_Os03g50120,1.916090014,0.04357416
LOC_Os06g11812,1.91604668,0.027578019
LOC_Os10g21344,1.914424667,0.030400038
LOC_Os05g37660,1.910901199,0.044268966
LOC_Os08g15272,1.909756666,0.032372269
LOC_Os08g23410,1.909193301,0.030403346
LOC_Os09g10690,1.905301962,0.04357416
LOC_Os10g33920,1.904265671,0.044445535
LOC_Os03g63400,1.902885208,0.041406814
LOC_Os11g37080,1.894229716,0.040894132
LOC_Os06g20370,1.891558488,0.035084065
LOC_Os01g70460,1.890789343,0.041272511
LOC_Os07g48920,1.890426567,0.029873907
LOC_Os11g02379,1.888994537,0.041721973
LOC_Os06g39700,1.88691032,0.040535182
LOC_Os01g47350,1.88571394,0.031697971
LOC_Os12g04010,1.885648149,0.039220581
LOC_Os01g70400,1.880672704,0.039261057
LOC_Os01g64670,1.878099158,0.029855499
LOC_Os05g32970,1.877833169,0.042302593
LOC_Os06g40640,1.874631881,0.031636561
LOC_Os03g38540,1.871593676,0.035094196
LOC_Os01g48680,1.869417799,0.032040954
LOC_Os07g31720,1.867865859,0.032304513
LOC_Os05g28090,1.859136043,0.040142998
LOC_Os03g24020,1.856586329,0.035122631
LOC_Os03g60100,1.855296435,0.033571902
LOC_Os06g28194,1.849033864,0.032383143
LOC_Os05g15040,1.848236261,0.045458036
LOC_Os04g21710,1.848174662,0.037019626
LOC_Os03g45710,1.846744927,0.041428309
LOC_Os02g57010,1.836444816,0.037570675
LOC_Os06g16290,1.83618771,0.048872231
LOC_Os04g53380,1.835599223,0.044203848
LOC_Os06g02500,1.834526357,0.037631775
LOC_Os10g09930,1.83377101,0.044992686
LOC_Os03g06680,1.831761201,0.038982599
LOC_Os01g66980,1.829487021,0.049082629
LOC_Os07g40224,1.829487021,0.049082629
LOC_Os08g41780,1.828598563,0.042831204
LOC_Os03g10540,1.824439532,0.049394554
LOC_Os03g47610,1.824415545,0.03437245
LOC_Os05g48010,1.824093044,0.047910007
LOC_Os05g27950,1.820290021,0.039623457
LOC_Os02g43600,1.819644489,0.039472686
LOC_Os08g29110,1.816188054,0.046720628
LOC_Os06g30179,1.812433056,0.039914159
LOC_Os02g49440,1.809395405,0.036302117
LOC_Os05g35570,1.800318215,0.040233992
LOC_Os09g19952,1.800289337,0.036733265
LOC_Os05g40270,1.798036819,0.040305772
LOC_Os08g15266,1.791391417,0.047937952
LOC_Os05g37410,1.789254072,0.041491383
LOC_Os10g36170,1.788146454,0.049561987
LOC_Os02g38120,1.786252354,0.047937952
LOC_Os07g32570,1.781023233,0.038962972
LOC_Os05g04740,1.779144465,0.046442101
LOC_Os09g24460,1.776411651,0.045646696
LOC_Os03g03020,1.775792755,0.044012118
LOC_Os06g18670,1.772213916,0.040866353
LOC_Os06g21590,1.766846939,0.03941055
LOC_Os03g17580,1.762716762,0.043546878
LOC_Os01g65400,1.76192412,0.046119539
LOC_Os07g07050,1.75033047,0.048013198
LOC_Os02g48900,1.749018466,0.043098506
LOC_Os03g22620,1.748994852,0.049840498
LOC_Os03g55720,1.739715803,0.045314107
LOC_Os02g05470,1.723975942,0.045447893
LOC_Os07g08340,1.716232445,0.046107502
LOC_Os01g63190,1.698116166,0.049841645
LOC_Os04g43750,1.692394495,0.049108003
LOC_Os10g40490,-1.692073594,0.049275043
LOC_Os08g44390,-1.693764861,0.048434821
LOC_Os07g38170,-1.697043394,0.047552049
LOC_Os01g18100,-1.701749894,0.049967223
LOC_Os05g30350,-1.703507822,0.04682257
LOC_Os10g13550,-1.710082118,0.047507853
LOC_Os05g02870,-1.711954446,0.049885051
LOC_Os01g48000,-1.720585184,0.048232905
LOC_Os06g45040,-1.722283189,0.049758913
LOC_Os05g50100,-1.723411931,0.049767905
LOC_Os03g16860,-1.724168009,0.044060198
LOC_Os01g61080,-1.724970363,0.049628798
LOC_Os07g33910,-1.727050177,0.045126873
LOC_Os11g47600,-1.728926474,0.046107391
LOC_Os08g43334,-1.72895478,0.043975387
LOC_Os02g50110,-1.733022652,0.043979399
LOC_Os02g32580,-1.733451041,0.043194786
LOC_Os01g71350,-1.734105335,0.049788273
LOC_Os04g06590,-1.734398544,0.044870925
LOC_Os07g40290,-1.735898096,0.043949716
LOC_Os10g32550,-1.73656055,0.043636102
LOC_Os02g46650,-1.737718178,0.044711089
LOC_Os04g49450,-1.737842621,0.043050884
LOC_Os11g45740,-1.738607094,0.043176351
LOC_Os04g37570,-1.740879689,0.044423532
LOC_Os05g49700,-1.741089999,0.042246553
LOC_Os02g12380,-1.742198815,0.046798761
LOC_Os07g45550,-1.742626395,0.047721236
LOC_Os09g31360,-1.74887344,0.048869954
LOC_Os02g53410,-1.748956799,0.043567608
LOC_Os01g32380,-1.750341974,0.049228508
LOC_Os10g34930,-1.756217568,0.040731575
LOC_Os01g15340,-1.756726767,0.049382322
LOC_Os02g11070,-1.765449668,0.040011417
LOC_Os03g02874,-1.76636407,0.040068375
LOC_Os12g40260,-1.770392776,0.040649553
LOC_Os05g48810,-1.771035219,0.039046381
LOC_Os08g08440,-1.771691524,0.039890073
LOC_Os04g43070,-1.772133906,0.042802294
LOC_Os05g02890,-1.774411902,0.03923314
LOC_Os05g50570,-1.775354154,0.039190973
LOC_Os06g37140,-1.776927693,0.041020428
LOC_Os08g39730,-1.778008843,0.038848596
LOC_Os07g05940,-1.778181609,0.038137243
LOC_Os12g05690,-1.781576997,0.048279863
LOC_Os06g06490,-1.783361947,0.038889013
LOC_Os10g33040,-1.784865321,0.039797825
LOC_Os08g39130,-1.78705806,0.046482351
LOC_Os02g39930,-1.787348864,0.037269634
LOC_Os06g02630,-1.788781544,0.042476014
LOC_Os01g71624,-1.790726282,0.037100172
LOC_Os04g41160,-1.792234709,0.039121646
LOC_Os04g32920,-1.796822877,0.042733616
LOC_Os04g43440,-1.798214832,0.038558401
LOC_Os07g47590,-1.809981449,0.035520297
LOC_Os01g70790,-1.811004712,0.035773971
LOC_Os09g16510,-1.811230582,0.036646487
LOC_Os05g04870,-1.811246502,0.045532982
LOC_Os01g40260,-1.811952402,0.04519192
LOC_Os06g11610,-1.813352438,0.043667247
LOC_Os02g42990,-1.817977598,0.035860229
LOC_Os02g50730,-1.822444802,0.034887922
LOC_Os06g47720,-1.823273102,0.043220707
LOC_Os05g02450,-1.824364656,0.034430794
LOC_Os09g38090,-1.825996185,0.03588854
LOC_Os01g04370,-1.827585595,0.034044052
LOC_Os04g45890,-1.828957542,0.044468466
LOC_Os12g12080,-1.83365796,0.034086653
LOC_Os01g51670,-1.83573513,0.040567325
LOC_Os01g18220,-1.836546918,0.034326025
LOC_Os03g21380,-1.838986053,0.034902895
LOC_Os12g36880,-1.841413972,0.034234375
LOC_Os10g34170,-1.844263791,0.043220707
LOC_Os05g41490,-1.844817315,0.032903569
LOC_Os07g17330,-1.845446982,0.032780097
LOC_Os10g21590,-1.846187486,0.037128942
LOC_Os06g02040,-1.846534638,0.035801806
LOC_Os03g20680,-1.847243077,0.034051936
LOC_Os01g39136,-1.847508843,0.033339074
LOC_Os11g08314,-1.848197444,0.041900246
LOC_Os05g25920,-1.850716795,0.032257899
LOC_Os11g19864,-1.851631023,0.032162007
LOC_Os07g23660,-1.852078588,0.032369823
LOC_Os03g53020,-1.852423697,0.031386264
LOC_Os07g09670,-1.856260108,0.031573136
LOC_Os06g10530,-1.856623913,0.047112672
LOC_Os03g18910,-1.863131764,0.032926673
LOC_Os09g09650,-1.863827574,0.032304897
LOC_Os07g40630,-1.864878306,0.031153664
LOC_Os09g22000,-1.865429692,0.049793651
LOC_Os01g08860,-1.865805926,0.030051542
LOC_Os05g49900,-1.866275349,0.030814463
LOC_Os02g12350,-1.866337495,0.043266828
LOC_Os07g06800,-1.866913817,0.034222147
LOC_Os03g08940,-1.867011783,0.035117739
LOC_Os03g60570,-1.867852755,0.030815913
LOC_Os08g43120,-1.868313919,0.032246816
LOC_Os12g13640,-1.872205797,0.03694458
LOC_Os04g05650,-1.873107943,0.035831196
LOC_Os02g41840,-1.874391615,0.029700446
LOC_Os10g25040,-1.874555778,0.034517763
LOC_Os08g43480,-1.878596751,0.030083487
LOC_Os03g55290,-1.883224878,0.033599749
LOC_Os03g20970,-1.883988908,0.035089446
LOC_Os12g12880,-1.884794202,0.028995151
LOC_Os06g46910,-1.885006093,0.039955752
LOC_Os08g31850,-1.888924648,0.028708325
LOC_Os05g47770,-1.889311323,0.035936042
LOC_Os08g41730,-1.890090716,0.033811248
LOC_Os03g61360,-1.891892417,0.029850951
LOC_Os02g43340,-1.892884795,0.049165447
LOC_Os01g58130,-1.894231067,0.041406814
LOC_Os01g50420,-1.894779919,0.02855393
LOC_Os12g32190,-1.902329783,0.038151155
LOC_Os11g03660,-1.904631059,0.031332815
LOC_Os03g08320,-1.904885785,0.027096743
LOC_Os05g45410,-1.906201544,0.047094745
LOC_Os02g47370,-1.907168632,0.044445535
LOC_Os08g40270,-1.913848684,0.039769701
LOC_Os06g12290,-1.914866038,0.046308998
LOC_Os01g03340,-1.915971782,0.026252913
LOC_Os09g21180,-1.916672783,0.02700974
LOC_Os02g01590,-1.918642868,0.031362165
LOC_Os07g46520,-1.921231131,0.027034635
LOC_Os08g39140,-1.922976101,0.025562659
LOC_Os02g50710,-1.92383975,0.031264707
LOC_Os03g52390,-1.926040144,0.02591336
LOC_Os04g49460,-1.932055795,0.03633082
LOC_Os02g13600,-1.934314494,0.026731964
LOC_Os10g37400,-1.935167172,0.045516199
LOC_Os07g02120,-1.936892089,0.037681099
LOC_Os01g04380,-1.940931909,0.026065955
LOC_Os11g23080,-1.941346941,0.030003353
LOC_Os03g48750,-1.943687909,0.024664877
LOC_Os07g38630,-1.945442911,0.025960482
LOC_Os01g11340,-1.948756335,0.029168299
LOC_Os05g49940,-1.95326462,0.024085474
LOC_Os10g18370,-1.957303107,0.026749689
LOC_Os05g39400,-1.95734558,0.040894132
LOC_Os01g40950,-1.957699458,0.039742006
LOC_Os08g42430,-1.958215067,0.044644611
LOC_Os05g03960,-1.959244659,0.032442486
LOC_Os07g25960,-1.962843492,0.028774882
LOC_Os03g15960,-1.963786195,0.022818649
LOC_Os04g40990,-1.965627715,0.022820677
LOC_Os03g60560,-1.966616032,0.022684488
LOC_Os07g07990,-1.96917332,0.028056695
LOC_Os05g39770,-1.973450693,0.022264017
LOC_Os03g21060,-1.974345574,0.022322618
LOC_Os01g66544,-1.981302811,0.025264439
LOC_Os01g60420,-1.983084022,0.025248034
LOC_Os01g56690,-1.98576064,0.034881586
LOC_Os02g40530,-1.987206635,0.049511261
LOC_Os09g37976,-1.988961018,0.023185983
LOC_Os12g15680,-1.99163174,0.040195758
LOC_Os01g31450,-1.992139453,0.023196441
LOC_Os09g30300,-1.992594088,0.039579885
LOC_Os04g37430,-1.992660807,0.024424978
LOC_Os09g34160,-1.99809165,0.030290452
LOC_Os06g36870,-1.999134545,0.030374025
LOC_Os09g34230,-1.999541738,0.020608832
LOC_Os03g43750,-2.008394982,0.02417308
LOC_Os09g24850,-2.009845225,0.021689733
LOC_Os04g55200,-2.014307853,0.030583876
LOC_Os09g18430,-2.015148156,0.045915158
LOC_Os05g24780,-2.015870039,0.022171438
LOC_Os03g52370,-2.017682572,0.02084966
LOC_Os01g64470,-2.024636282,0.020803719
LOC_Os05g33960,-2.025867976,0.020833075
LOC_Os01g63690,-2.030582705,0.025000727
LOC_Os01g72900,-2.031363491,0.01963547
LOC_Os02g11760,-2.031902434,0.019027519
LOC_Os01g17396,-2.039597578,0.023249635
LOC_Os03g55300,-2.040814931,0.046377407
LOC_Os03g55340,-2.042532594,0.020905192
LOC_Os02g53380,-2.044421035,0.030272862
LOC_Os06g35520,-2.047041069,0.027927152
LOC_Os01g71310,-2.047086863,0.018547339
LOC_Os04g12960,-2.052268374,0.019117418
LOC_Os08g42630,-2.053619413,0.02293019
LOC_Os10g23240,-2.058459732,0.023925159
LOC_Os06g23650,-2.060988218,0.047571201
LOC_Os07g27390,-2.061561321,0.018365471
LOC_Os03g56500,-2.065648079,0.041421069
LOC_Os04g32030,-2.066966064,0.017302426
LOC_Os01g72910,-2.072290221,0.019136789
LOC_Os05g50110,-2.074289963,0.02688736
LOC_Os03g02550,-2.077817503,0.017735606
LOC_Os02g48330,-2.079608584,0.029188121
LOC_Os06g51060,-2.087954563,0.016139841
LOC_Os01g12760,-2.08994012,0.01979453
LOC_Os01g02930,-2.094715571,0.038287949
LOC_Os06g20820,-2.096470688,0.020365604
LOC_Os03g36279,-2.101214134,0.016602561
LOC_Os01g31370,-2.103035892,0.020913128
LOC_Os04g33240,-2.113392858,0.018375114
LOC_Os05g31740,-2.114079115,0.023305908
LOC_Os01g47300,-2.114416947,0.015787476
LOC_Os12g17804,-2.11875969,0.028034104
LOC_Os09g34250,-2.119618652,0.030346688
LOC_Os02g10860,-2.1200218,0.022490448
LOC_Os02g40330,-2.124779363,0.015210785
LOC_Os02g57790,-2.128864864,0.02644669
LOC_Os04g25800,-2.129645385,0.031547384
LOC_Os03g11540,-2.129803295,0.049814168
LOC_Os07g20920,-2.129803295,0.049814168
LOC_Os12g39400,-2.136372446,0.015346123
LOC_Os08g02020,-2.141270004,0.028512962
LOC_Os06g45890,-2.149047372,0.014369928
LOC_Os03g12290,-2.149808864,0.01487885
LOC_Os07g44140,-2.151975036,0.026804893
LOC_Os07g02460,-2.152197883,0.017587374
LOC_Os02g57400,-2.157986298,0.014137857
LOC_Os03g56580,-2.165213311,0.036844159
LOC_Os01g04324,-2.166542747,0.026126751
LOC_Os10g39100,-2.168452547,0.017095703
LOC_Os09g35780,-2.178561103,0.032799238
LOC_Os04g12970,-2.181439104,0.015685877
LOC_Os05g50920,-2.182857385,0.022198381
LOC_Os05g49810,-2.183299561,0.036844159
LOC_Os09g08570,-2.183299561,0.036844159
LOC_Os02g48280,-2.184660238,0.029677854
LOC_Os03g12820,-2.185377724,0.011904689
LOC_Os04g51160,-2.186769978,0.012409668
LOC_Os12g09640,-2.186777046,0.015594473
LOC_Os07g06830,-2.191939343,0.012230042
