,log2FC,padj
LOC_Os03g20680,5.138745001,1.19E-46
LOC_Os11g08569,5.130684808,0.007766075
LOC_Os06g01890,5.124411044,0.02545536
LOC_Os01g51840,5.118459413,0.029647532
LOC_Os07g44070,5.114742998,0.020554996
LOC_Os03g17850,5.114169387,0.048209807
LOC_Os04g27190,5.109564171,0.00329874
LOC_Os04g52320,5.106350575,0.006239099
LOC_Os11g02070,5.096839871,0.007503914
LOC_Os08g32960,5.073920341,0.001157987
LOC_Os05g48840,5.070206719,0.038835919
LOC_Os09g25490,5.058297772,0.003035554
LOC_Os02g33000,5.056687942,0.007245731
LOC_Os02g31845,5.053620451,0.049015061
LOC_Os02g19640,5.052561206,0.019606372
LOC_Os02g37970,5.023218852,2.20E-05
LOC_Os01g33080,5.020495348,0.014830343
LOC_Os10g40040,5.015178713,0.038431435
LOC_Os06g43370,5.011327296,0.038664483
LOC_Os04g59420,4.998996074,0.011284956
LOC_Os01g19020,4.992990497,0.028970104
LOC_Os06g03640,4.986646101,0.023249549
LOC_Os04g48870,4.985914367,0.010724886
LOC_Os11g12620,4.96935859,0.018786289
LOC_Os04g37590,4.961094205,0.000427721
LOC_Os05g02670,4.958256357,0.041919592
LOC_Os09g32320,4.956982297,0.041454055
LOC_Os02g58480,4.955067321,0.049012637
LOC_Os04g47170,4.954152542,0.001273361
LOC_Os08g08960,4.939666498,0.004168762
LOC_Os09g38239,4.935428598,0.004546552
LOC_Os03g01290,4.929783177,0.016666409
LOC_Os09g36880,4.92495219,0.004557748
LOC_Os01g45730,4.92465204,0.006381278
LOC_Os02g43300,4.901108375,0.027823927
LOC_Os06g40020,4.899788535,0.000622995
LOC_Os08g39870,4.892354636,0.011429231
LOC_Os03g38640,4.890826893,0.022374288
LOC_Os12g41140,4.88846645,0.019163472
LOC_Os03g28330,4.880824842,0.031645321
LOC_Os03g61160,4.876445592,1.15E-07
LOC_Os01g09880,4.875014964,0.017543618
LOC_Os04g47480,4.864952219,0.036635827
LOC_Os01g22352,4.863579127,0.002467953
LOC_Os02g43970,4.859206709,0.005790499
LOC_Os02g57120,4.856173242,0.008111941
LOC_Os08g14000,4.847213412,0.015114929
LOC_Os05g31750,4.842056798,0.03385567
LOC_Os10g37160,4.839041903,0.0031074
LOC_Os03g02460,4.817746806,0.000445481
LOC_Os01g44069,4.812011109,0.012746506
LOC_Os02g51680,4.807451354,2.38E-06
LOC_Os12g44100,4.802001065,0.004625064
LOC_Os06g11660,4.801755473,0.040447871
LOC_Os02g45040,4.792687381,0.001907531
LOC_Os06g38960,4.78331171,0.018571462
LOC_Os02g45310,4.779745041,0.019505506
LOC_Os02g57840,4.778196698,2.45E-14
LOC_Os08g40420,4.774739451,0.046197625
LOC_Os07g46930,4.761280078,0.007817093
LOC_Os10g32980,4.752418227,0.004684268
LOC_Os03g60340,4.750038653,0.003256549
LOC_Os06g20040,4.734423507,0.038033856
LOC_Os01g67090,4.721770984,0.02108187
LOC_Os08g23180,4.717408424,0.03168951
LOC_Os05g35340,4.712616111,0.010675449
LOC_Os02g35970,4.711765384,0.029792022
LOC_Os05g03450,4.707527055,0.033879956
LOC_Os12g08700,4.700962445,1.33E-07
LOC_Os03g57460,4.699902319,0.014018271
LOC_Os10g32900,4.698581292,0.040592912
LOC_Os01g14660,4.694428111,0.038735396
LOC_Os04g20749,4.689756588,2.30E-12
LOC_Os07g18162,4.688274718,0.039635219
LOC_Os12g37690,4.687895613,0.025398532
LOC_Os04g54400,4.667407563,0.04265591
LOC_Os04g01140,4.657874793,0.009186674
