"","log2FC","padj"
"AT1G64900",0.808841526104978,0.00490588073620603
"AT1G64930",0.591289487083386,0.00335854651006116
"AT1G64940",0.549927103373467,0.000401710339251249
"AT1G64950",0.406198907780303,0.00421425628899201
"AT1G64980",-0.376446883689283,0.0305730552648811
"AT1G65040",-0.354929537590707,0.025344696915494
"AT1G65500",-0.822969956035057,2.98741125692348e-06
"AT1G65720",-0.324267415135959,0.0186643304304622
"AT1G65730",-0.54696017172855,4.44583136432833e-07
"AT1G65845",-0.358915166222144,0.038176875541125
"AT1G65930",-0.461946319240323,0.000195147322681756
"AT1G65980",-0.324617933874584,0.00959804669753369
"AT1G66230",-0.838690157754652,0.0271101106343254
"AT1G66240",-0.524011817866768,0.000324958511279248
"AT1G66270",0.922398104041698,0.000430759213871573
"AT1G66280",0.453266256954767,0.000234773772008014
"AT1G66470",1.10646362227008,1.00641491079542e-05
"AT1G66480",-0.402877890580774,0.000248438233385829
"AT1G66580",0.295225868658727,0.0292354112075049
"AT1G66630",-0.855020539542953,0.0326217213273542
"AT1G66760",-0.390361616829969,0.000872860007585103
"AT1G66800",1.04163272295141,0.0101541807792794
"AT1G66880",-0.360047253381608,0.00273352639801436
"AT1G67080",-0.733064212021405,0.0424101026876564
"AT1G67120",0.524562432449146,0.00235512948273017
"AT1G67235",0.903869776104305,0.0259344537757236
"AT1G67430",0.358229960279193,0.00661107798656095
"AT1G67900",-0.608276067155966,0.0181852318067571
"AT1G68230",1.01917742843306,0.00755893334287972
"AT1G68300",-0.422275961549697,5.53137329576746e-05
"AT1G68400",0.495751397287847,0.0149881426429874
"AT1G68530",0.869663652467727,0.0118476104288287
"AT1G68560",0.921284209575862,0.0178777034032498
"AT1G68585",0.876061927891574,0.00972561642336332
"AT1G68590",0.780753522657857,0.0258419652170478
"AT1G68990",0.350591227804514,0.0136615336859333
"AT1G69150",-0.550755780716378,0.0358966165146548
"AT1G69325",1.01018129623531,0.0108923747114027
"AT1G69420",0.398312060313226,0.00707135918488484
"AT1G69850",-0.225739941573056,0.0288664568849472
"AT1G69880",-0.493780057718445,0.00656328098325363
"AT1G69910",-0.473147623825621,0.00953453895581141
"AT1G69920",-0.500974255916287,0.00610603629152102
"AT1G70140",-0.303796246602458,0.015605451932353
"AT1G70160",-0.264183792397572,0.0124051789500232
"AT1G70170",-0.384333467394286,0.0267414490675999
"AT1G70280",-0.389076929662516,0.0325850648171266
"AT1G70310",-0.375365273233219,0.00246411907755684
"AT1G70600",0.418623747565145,0.00315209515171508
"AT1G70620",0.225652726533676,0.0242590075114217
"AT1G70740",-0.255672504912079,0.0119520761330274
"AT1G70890",-0.845678350211258,0.00572953412682782
"AT1G70940",-0.839225305318341,4.23655376101547e-07
"AT1G71030",-0.536828888563389,0.0477844623780984
"AT1G71040",-0.299479370373641,0.0302073187313094
"AT1G71220",-0.272120958456113,0.0301052772414009
"AT1G71400",-0.326081288542863,0.01590233443967
"AT1G71740",-1.39316708486836,2.8929054702476e-07
"AT1G71760",0.910565227927196,0.0241107416687084
"AT1G71870",-0.668674535320266,0.0313453064362212
"AT1G72040",0.569022816629635,0.000374553620622419
"AT1G72160",-0.328044116196489,0.0208622600737095
"AT1G72250",0.733554359774724,0.00162077163738004
"AT1G72330",0.329805625351559,0.043094287720136
"AT1G72500",-0.436658256969194,0.00694783233887367
"AT1G72690",-0.50636666491813,0.0392700035109067
"AT1G73100",-0.379978561446475,0.0298846029253431
"AT1G73210",-0.847261497026192,0.00306016203833309
"AT1G73270",0.797124496685517,0.0279865975315249
"AT1G73340",0.683524730236516,0.00475503290303767
"AT1G73700",0.805819467849494,0.0469086321056826
"AT1G73860",0.730056656805881,0.0113244932066455
"AT1G73970",0.337033396886764,0.0468412875073374
"AT1G74010",-0.358206161941161,0.00404961647245803
"AT1G74020",-0.208221146128741,0.0132678067172985
"AT1G74030",-0.396148028075897,0.000374553482353037
